source,target
CHEMBL32823,CHEMBL482512
CHEMBL32823,CHEMBL507438
CHEMBL32823,CHEMBL3182739
CHEMBL32823,CHEMBL4101886
CHEMBL32823,CHEMBL4469822
CHEMBL32823,CHEMBL3185768
CHEMBL32823,CHEMBL4637721
CHEMBL32823,CHEMBL4633540
CHEMBL32823,CHEMBL4080492
CHEMBL32823,CHEMBL3751866
CHEMBL32823,CHEMBL3754480
CHEMBL32823,CHEMBL2021665
CHEMBL32823,CHEMBL4208896
CHEMBL32823,CHEMBL4451843
CHEMBL32823,CHEMBL3234593
CHEMBL32823,CHEMBL1275679
CHEMBL32823,CHEMBL175487
CHEMBL32823,CHEMBL2036258
CHEMBL32823,CHEMBL522286
CHEMBL32823,CHEMBL214722
CHEMBL32823,CHEMBL4749021
CHEMBL32823,CHEMBL1275677
CHEMBL32823,CHEMBL5091660
CHEMBL32823,CHEMBL269865
CHEMBL32823,CHEMBL4597772
CHEMBL32823,CHEMBL1783237
CHEMBL32823,CHEMBL4647462
CHEMBL32823,CHEMBL219388
CHEMBL32823,CHEMBL270491
CHEMBL32823,CHEMBL307908
CHEMBL32823,CHEMBL211313
CHEMBL32823,CHEMBL262565
CHEMBL32823,CHEMBL1783192
CHEMBL32823,CHEMBL4080023
CHEMBL32823,CHEMBL1783242
CHEMBL32823,CHEMBL1783238
CHEMBL32823,CHEMBL76014
CHEMBL32823,CHEMBL4572757
CHEMBL32823,CHEMBL1783239
CHEMBL32823,CHEMBL2147464
CHEMBL32823,CHEMBL323618
CHEMBL32823,CHEMBL378006
CHEMBL32823,CHEMBL2147357
CHEMBL32823,CHEMBL361766
CHEMBL32823,CHEMBL444150
CHEMBL32823,CHEMBL1783240
CHEMBL32823,CHEMBL258928
CHEMBL32823,CHEMBL4289232
CHEMBL32823,CHEMBL1644292
CHEMBL32823,CHEMBL214096
CHEMBL32823,CHEMBL2147460
CHEMBL32823,CHEMBL1644289
CHEMBL32823,CHEMBL4217969
CHEMBL32823,CHEMBL4213577
CHEMBL32823,CHEMBL4213042
CHEMBL32823,CHEMBL4066593
CHEMBL32823,CHEMBL4217176
CHEMBL32823,CHEMBL258926
CHEMBL32823,CHEMBL490660
CHEMBL32823,CHEMBL407765
CHEMBL32823,CHEMBL52444
CHEMBL32823,CHEMBL3977576
CHEMBL32823,CHEMBL2147463
CHEMBL32823,CHEMBL585964
CHEMBL32823,CHEMBL3235503
CHEMBL32823,CHEMBL1083488
