source,target
CHEMBL3735346,CHEMBL468872
CHEMBL3735346,CHEMBL1957047
CHEMBL3735346,CHEMBL2004567
CHEMBL3735346,CHEMBL3355899
CHEMBL3735346,CHEMBL507493
CHEMBL3735346,CHEMBL390639
CHEMBL3735346,CHEMBL1929192
CHEMBL3735346,CHEMBL3589199
CHEMBL3735346,CHEMBL3980615
CHEMBL3735346,CHEMBL516621
CHEMBL3735346,CHEMBL1506682
CHEMBL3735346,CHEMBL3526182
CHEMBL3735346,CHEMBL233930
CHEMBL3735346,CHEMBL1797038
CHEMBL3735346,CHEMBL442566
CHEMBL3735346,CHEMBL2326705
CHEMBL3735346,CHEMBL470714
CHEMBL3735346,CHEMBL446592
CHEMBL3735346,CHEMBL5177611
CHEMBL3735346,CHEMBL2333162
CHEMBL3735346,CHEMBL2333161
CHEMBL3735346,CHEMBL503913
CHEMBL3735346,CHEMBL2037054
CHEMBL3735346,CHEMBL2316182
CHEMBL3735346,CHEMBL554784
CHEMBL3735346,CHEMBL2326706
CHEMBL3735346,CHEMBL469440
CHEMBL3735346,CHEMBL251766
CHEMBL3735346,CHEMBL1159502
CHEMBL3735346,CHEMBL3236511
CHEMBL3735346,CHEMBL4640757
CHEMBL3735346,CHEMBL2431345
CHEMBL3735346,CHEMBL2296592
CHEMBL3735346,CHEMBL2206208
CHEMBL3735346,CHEMBL3526993
CHEMBL3735346,CHEMBL2316181
CHEMBL3735346,CHEMBL2316180
CHEMBL3735346,CHEMBL3422847
CHEMBL3735346,CHEMBL2333159
CHEMBL3735346,CHEMBL4466394
CHEMBL3735346,CHEMBL3298442
CHEMBL3735346,CHEMBL3526750
CHEMBL3735346,CHEMBL4779078
CHEMBL3735346,CHEMBL2071308
CHEMBL3735346,CHEMBL4090955
CHEMBL3735346,CHEMBL2336776
CHEMBL3735346,CHEMBL260805
CHEMBL3735346,CHEMBL3971030
CHEMBL3735346,CHEMBL444193
CHEMBL3735346,CHEMBL171315
CHEMBL3735346,CHEMBL454341
CHEMBL3735346,CHEMBL497046
CHEMBL3735346,CHEMBL4103957
CHEMBL3735346,CHEMBL431610
CHEMBL3735346,CHEMBL398138
CHEMBL3735346,CHEMBL255020
CHEMBL3735346,CHEMBL498879
CHEMBL3735346,CHEMBL1419228
CHEMBL3735346,CHEMBL1875691
CHEMBL3735346,CHEMBL258394
CHEMBL3735346,CHEMBL4536358
CHEMBL3735346,CHEMBL1711509
CHEMBL3735346,CHEMBL2165403
CHEMBL3735346,CHEMBL82242
CHEMBL3735346,CHEMBL5186791
CHEMBL3735346,CHEMBL479232
CHEMBL3735346,CHEMBL1437696
CHEMBL3735346,CHEMBL2262641
CHEMBL3735346,CHEMBL1957044
CHEMBL3735346,CHEMBL2037043
CHEMBL3735346,CHEMBL362593
CHEMBL3735346,CHEMBL1454324
CHEMBL3735346,CHEMBL2005346
CHEMBL3735346,CHEMBL559041
CHEMBL3735346,CHEMBL457304
CHEMBL3735346,CHEMBL251254
CHEMBL3735346,CHEMBL250450
CHEMBL3735346,CHEMBL309323
CHEMBL3735346,CHEMBL33027
CHEMBL3735346,CHEMBL2337336
CHEMBL3735346,CHEMBL2337335
CHEMBL3735346,CHEMBL1774171
CHEMBL3735346,CHEMBL1590676
CHEMBL3735346,CHEMBL449793
CHEMBL3735346,CHEMBL2296345
CHEMBL3735346,CHEMBL240528
CHEMBL3735346,CHEMBL3182320
CHEMBL3735346,CHEMBL501769
CHEMBL3735346,CHEMBL2037047
CHEMBL3735346,CHEMBL4639273
CHEMBL3735346,CHEMBL3896242
CHEMBL3735346,CHEMBL2263318
CHEMBL3735346,CHEMBL452919
CHEMBL3735346,CHEMBL591113
CHEMBL3735346,CHEMBL1098352
