source,target
CHEMBL3985645,CHEMBL3947812
CHEMBL3985645,CHEMBL3911285
CHEMBL3985645,CHEMBL3893733
CHEMBL3985645,CHEMBL3969218
CHEMBL3985645,CHEMBL3940987
CHEMBL3985645,CHEMBL3909833
CHEMBL3985645,CHEMBL3915583
CHEMBL3985645,CHEMBL3906356
CHEMBL3985645,CHEMBL3962552
CHEMBL3985645,CHEMBL3940738
CHEMBL3985645,CHEMBL3945243
CHEMBL3985645,CHEMBL3917252
CHEMBL3985645,CHEMBL3948490
CHEMBL3985645,CHEMBL3984963
CHEMBL3985645,CHEMBL3908395
CHEMBL3985645,CHEMBL3900560
CHEMBL3985645,CHEMBL3898798
CHEMBL3985645,CHEMBL3975767
CHEMBL3985645,CHEMBL3937535
CHEMBL3985645,CHEMBL3970292
CHEMBL3917252,CHEMBL3961870
CHEMBL3917252,CHEMBL3940738
CHEMBL3917252,CHEMBL3977064
CHEMBL3917252,CHEMBL3911285
CHEMBL3917252,CHEMBL3909833
CHEMBL3917252,CHEMBL3962552
CHEMBL3917252,CHEMBL3930419
CHEMBL3917252,CHEMBL3982458
CHEMBL2151141,CHEMBL2151181
CHEMBL2151141,CHEMBL2151180
CHEMBL2151141,CHEMBL2151138
CHEMBL2151141,CHEMBL2151179
CHEMBL3930090,CHEMBL3937899
CHEMBL3930090,CHEMBL3927804
CHEMBL3930090,CHEMBL3902972
CHEMBL2011964,CHEMBL2012002
CHEMBL2011964,CHEMBL2011977
CHEMBL2011964,CHEMBL2012006
CHEMBL2011964,CHEMBL2012003
CHEMBL2011964,CHEMBL2012069
CHEMBL2011964,CHEMBL2012005
CHEMBL2011964,CHEMBL2012004
CHEMBL3962552,CHEMBL3944720
CHEMBL3962552,CHEMBL3961870
CHEMBL3962552,CHEMBL3940738
CHEMBL3962552,CHEMBL3977064
CHEMBL3962552,CHEMBL3947812
CHEMBL3962552,CHEMBL3930419
CHEMBL3962552,CHEMBL3982458
CHEMBL3962552,CHEMBL3893399
CHEMBL2011985,CHEMBL2012000
CHEMBL2011985,CHEMBL2011993
CHEMBL2011985,CHEMBL2011988
CHEMBL2011985,CHEMBL2011990
CHEMBL2011985,CHEMBL2011992
CHEMBL2011985,CHEMBL2011987
CHEMBL2011985,CHEMBL2011991
CHEMBL3954775,CHEMBL3984093
CHEMBL3954775,CHEMBL3940738
CHEMBL3954775,CHEMBL3940987
CHEMBL3954775,CHEMBL3965570
CHEMBL3954775,CHEMBL3907681
CHEMBL3954775,CHEMBL3914234
CHEMBL3954775,CHEMBL3893733
CHEMBL3954775,CHEMBL3969218
CHEMBL3954775,CHEMBL3982458
CHEMBL3893399,CHEMBL3947414
CHEMBL3893399,CHEMBL3984492
CHEMBL3893399,CHEMBL3945243
CHEMBL3893399,CHEMBL3935772
CHEMBL3893399,CHEMBL3910515
CHEMBL3893399,CHEMBL3968289
CHEMBL3893399,CHEMBL3898798
CHEMBL3969218,CHEMBL3961870
CHEMBL3969218,CHEMBL3895439
CHEMBL3969218,CHEMBL3945940
CHEMBL3969218,CHEMBL3984093
CHEMBL3969218,CHEMBL3940738
CHEMBL3969218,CHEMBL3934761
CHEMBL3969218,CHEMBL3914820
CHEMBL3969218,CHEMBL3977064
CHEMBL3969218,CHEMBL3940987
CHEMBL3969218,CHEMBL3944761
CHEMBL3969218,CHEMBL3982458
CHEMBL3969218,CHEMBL3906356
CHEMBL3969218,CHEMBL3893733
CHEMBL3969218,CHEMBL3933481
CHEMBL3969218,CHEMBL3914234
CHEMBL3969218,CHEMBL3965570
CHEMBL3923862,CHEMBL3975679
CHEMBL3923862,CHEMBL3924881
CHEMBL3923862,CHEMBL3982750
CHEMBL3923862,CHEMBL3894278
CHEMBL3923862,CHEMBL3905209
CHEMBL3923862,CHEMBL3916859
CHEMBL3923862,CHEMBL3979775
CHEMBL3923862,CHEMBL3984492
CHEMBL3923862,CHEMBL3940738
CHEMBL3923862,CHEMBL3947138
CHEMBL3923862,CHEMBL3965266
CHEMBL3923862,CHEMBL3976431
CHEMBL3923862,CHEMBL3942086
CHEMBL3923862,CHEMBL3907865
CHEMBL3923862,CHEMBL3952594
CHEMBL3923862,CHEMBL3949563
CHEMBL3923862,CHEMBL3890281
CHEMBL3923862,CHEMBL3949575
CHEMBL3923862,CHEMBL3898798
CHEMBL3923862,CHEMBL3912999
CHEMBL3923862,CHEMBL3904873
CHEMBL3923862,CHEMBL3971668
CHEMBL2011987,CHEMBL2012000
CHEMBL2011987,CHEMBL2011993
CHEMBL2011987,CHEMBL2011988
CHEMBL2011987,CHEMBL2011990
